,timestamps,iops,write_latency,read_latency,datastore
801,1584542219999,0.016488414257764816,0.0012931458186358213,0.45321232080459595,ams01-tvpp1-sc03-cloudcenter-02
802,1584542519999,0.0,0.019283758476376534,0.1732526272535324,ams01-tvpp1-sc03-cloudcenter-02
803,1584542819999,0.02677234634757042,0.05107862502336502,0.18628010153770447,ams01-tvpp1-sc03-cloudcenter-02
804,1584543119999,0.016231883317232132,0.014148999005556107,0.27435705065727234,ams01-tvpp1-sc03-cloudcenter-02
805,1584543419999,0.0,0.029190342873334885,0.1289970427751541,ams01-tvpp1-sc03-cloudcenter-02
806,1584543719999,0.0,0.04002613201737404,0.2785739600658417,ams01-tvpp1-sc03-cloudcenter-02
807,1584544019999,0.0,0.012881296686828136,0.4089418351650238,ams01-tvpp1-sc03-cloudcenter-02
808,1584544319999,0.0,0.03199278935790062,0.11265993863344193,ams01-tvpp1-sc03-cloudcenter-02
809,1584544619999,0.011853832751512527,0.0292696300894022,0.13371075689792633,ams01-tvpp1-sc03-cloudcenter-02
810,1584544919999,0.0,0.006004691123962402,0.13549822568893433,ams01-tvpp1-sc03-cloudcenter-02
811,1584545219999,0.0,0.009023936465382576,0.15211236476898193,ams01-tvpp1-sc03-cloudcenter-02
812,1584545519999,0.0,0.011813114397227764,0.1825128197669983,ams01-tvpp1-sc03-cloudcenter-02
813,1584545819999,0.0,0.004589898977428675,0.21669957041740417,ams01-tvpp1-sc03-cloudcenter-02
814,1584546119999,0.0,0.013470971956849098,0.11209895461797714,ams01-tvpp1-sc03-cloudcenter-02
815,1584546419999,0.02445976994931698,0.01999737322330475,0.036232709884643555,ams01-tvpp1-sc03-cloudcenter-02
816,1584546719999,0.0,0.004699594806879759,0.1824646294116974,ams01-tvpp1-sc03-cloudcenter-02
817,1584547019999,0.0,0.004833875689655542,0.15163615345954895,ams01-tvpp1-sc03-cloudcenter-02
818,1584547319999,0.013204062357544899,0.006779261399060488,0.14645951986312866,ams01-tvpp1-sc03-cloudcenter-02
819,1584547619999,0.0,0.00615376653149724,0.1795404702425003,ams01-tvpp1-sc03-cloudcenter-02
820,1584547919999,0.0,0.0053627449087798595,0.2000613510608673,ams01-tvpp1-sc03-cloudcenter-02
821,1584548219999,0.03191489353775978,0.01179836317896843,0.06498812139034271,ams01-tvpp1-sc03-cloudcenter-02
822,1584548519999,0.0,0.005354090128093958,0.11655880510807037,ams01-tvpp1-sc03-cloudcenter-02
823,1584548819999,0.0,0.001467144931666553,0.16321022808551788,ams01-tvpp1-sc03-cloudcenter-02
824,1584549119999,0.0,0.010940209031105042,0.12430251389741898,ams01-tvpp1-sc03-cloudcenter-02
825,1584549419999,0.0,0.00709565170109272,0.16311731934547424,ams01-tvpp1-sc03-cloudcenter-02
826,1584549719999,0.0,0.005622043274343014,0.1482202112674713,ams01-tvpp1-sc03-cloudcenter-02
827,1584550019999,0.022252874448895454,0.011029482819139957,0.0718243345618248,ams01-tvpp1-sc03-cloudcenter-02
828,1584550319999,0.0,0.009957455098628998,0.10284510999917984,ams01-tvpp1-sc03-cloudcenter-02
829,1584550619999,0.0,0.00271873758174479,0.12587781250476837,ams01-tvpp1-sc03-cloudcenter-02
830,1584550919999,0.0,0.007241407409310341,0.13504867255687714,ams01-tvpp1-sc03-cloudcenter-02
831,1584551219999,0.0,0.007754483725875616,0.09695644676685333,ams01-tvpp1-sc03-cloudcenter-02
832,1584551519999,0.0,0.0035037356428802013,0.16789893805980682,ams01-tvpp1-sc03-cloudcenter-02
833,1584551819999,0.02185792289674282,0.008322044275701046,0.10080297291278839,ams01-tvpp1-sc03-cloudcenter-02
834,1584552119999,0.0,0.00732882134616375,0.08947496861219406,ams01-tvpp1-sc03-cloudcenter-02
835,1584552419999,0.0,0.0028607638087123632,0.09513869136571884,ams01-tvpp1-sc03-cloudcenter-02
836,1584552719999,0.0,0.005510801449418068,0.14386087656021118,ams01-tvpp1-sc03-cloudcenter-02
837,1584553019999,0.0,0.0071696327067911625,0.04884067922830582,ams01-tvpp1-sc03-cloudcenter-02
838,1584553319999,0.0,0.003658709116280079,0.12321006506681442,ams01-tvpp1-sc03-cloudcenter-02
839,1584553619999,0.012055780738592148,0.005177047569304705,0.09764017164707184,ams01-tvpp1-sc03-cloudcenter-02
840,1584553919999,0.0,0.00706060603260994,0.05147995427250862,ams01-tvpp1-sc03-cloudcenter-02
841,1584554219999,0.0,0.004582464229315519,0.223732128739357,ams01-tvpp1-sc03-cloudcenter-02
842,1584554519999,0.0,0.004388888832181692,0.15220233798027039,ams01-tvpp1-sc03-cloudcenter-02
843,1584554819999,0.0,0.0054558957926929,0.03853270038962364,ams01-tvpp1-sc03-cloudcenter-02
844,1584555119999,0.0,0.0075432308949530125,0.16013500094413757,ams01-tvpp1-sc03-cloudcenter-02
845,1584555419999,0.009388457983732224,0.0023180546704679728,0.183126300573349,ams01-tvpp1-sc03-cloudcenter-02
846,1584555719999,0.0,0.0071188476867973804,0.0793943852186203,ams01-tvpp1-sc03-cloudcenter-02
847,1584556019999,0.0,0.005238530691713095,0.23868998885154724,ams01-tvpp1-sc03-cloudcenter-02
848,1584556319999,0.0,0.0018646102398633957,0.22837787866592407,ams01-tvpp1-sc03-cloudcenter-02
849,1584556619999,0.0,0.008677935227751732,0.04488881304860115,ams01-tvpp1-sc03-cloudcenter-02
850,1584556919999,0.0,0.007607311476022005,0.1679818332195282,ams01-tvpp1-sc03-cloudcenter-02
851,1584557219999,0.010341879911720753,0.000869619834702462,0.15542136132717133,ams01-tvpp1-sc03-cloudcenter-02
852,1584557519999,0.0,0.009138153865933418,0.0,ams01-tvpp1-sc03-cloudcenter-02
853,1584557819999,0.0,0.009095851331949234,0.13703303039073944,ams01-tvpp1-sc03-cloudcenter-02
854,1584558119999,0.0,0.0022705181036144495,0.1411391645669937,ams01-tvpp1-sc03-cloudcenter-02
855,1584558419999,0.0,0.009434087201952934,0.03150058165192604,ams01-tvpp1-sc03-cloudcenter-02
856,1584558719999,0.0,0.011057485826313496,0.17422108352184296,ams01-tvpp1-sc03-cloudcenter-02
857,1584559019999,0.010334604419767857,0.001652482314966619,0.14829151332378387,ams01-tvpp1-sc03-cloudcenter-02
858,1584559319999,0.0,0.009519546292722225,0.04771748557686806,ams01-tvpp1-sc03-cloudcenter-02
859,1584559619999,0.0,0.008645680733025074,0.17178842425346375,ams01-tvpp1-sc03-cloudcenter-02
860,1584559919999,0.0,0.007626083679497242,0.146296888589859,ams01-tvpp1-sc03-cloudcenter-02
861,1584560219999,0.0,0.006055419333279133,0.10592538118362427,ams01-tvpp1-sc03-cloudcenter-02
862,1584560519999,0.0,0.0010044320952147245,0.10860426723957062,ams01-tvpp1-sc03-cloudcenter-02
863,1584560819999,0.009946567937731743,0.00939908903092146,0.10041527450084686,ams01-tvpp1-sc03-cloudcenter-02
864,1584561119999,0.0,0.008446822874248028,0.13308711349964142,ams01-tvpp1-sc03-cloudcenter-02
865,1584561419999,0.0,0.0010369227966293693,0.0603574737906456,ams01-tvpp1-sc03-cloudcenter-02
866,1584561719999,0.0,0.007482448127120733,0.1562989205121994,ams01-tvpp1-sc03-cloudcenter-02
867,1584562019999,0.0,0.006850646808743477,0.1369423270225525,ams01-tvpp1-sc03-cloudcenter-02
868,1584562319999,0.0,0.0032192901708185673,0.07920337468385696,ams01-tvpp1-sc03-cloudcenter-02
869,1584562619999,0.02065727673470974,0.002876059850677848,0.1760614514350891,ams01-tvpp1-sc03-cloudcenter-02
870,1584562919999,0.0,0.005573634058237076,0.1627422273159027,ams01-tvpp1-sc03-cloudcenter-02
871,1584563219999,0.0,0.005555103998631239,0.1027790978550911,ams01-tvpp1-sc03-cloudcenter-02
872,1584563519999,0.0,0.0017374781891703606,0.12542372941970825,ams01-tvpp1-sc03-cloudcenter-02
873,1584563819999,0.0,0.006754808593541384,0.20429250597953796,ams01-tvpp1-sc03-cloudcenter-02
874,1584564119999,0.0,0.006682327948510647,0.06653860211372375,ams01-tvpp1-sc03-cloudcenter-02
875,1584564419999,0.02048698626458645,0.0028193604666739702,0.15084423124790192,ams01-tvpp1-sc03-cloudcenter-02
876,1584564719999,0.0,0.009445198811590672,0.1297427862882614,ams01-tvpp1-sc03-cloudcenter-02
877,1584565019999,0.0,0.00821379292756319,0.07809814810752869,ams01-tvpp1-sc03-cloudcenter-02
878,1584565319999,0.0,0.003382957773283124,0.10349785536527634,ams01-tvpp1-sc03-cloudcenter-02
879,1584565619999,0.0,0.006063433364033699,0.11597003042697906,ams01-tvpp1-sc03-cloudcenter-02
880,1584565919999,0.0,0.011209686286747456,0.11152421683073044,ams01-tvpp1-sc03-cloudcenter-02
881,1584566219999,0.020578231662511826,0.0028602241072803736,0.08320251107215881,ams01-tvpp1-sc03-cloudcenter-02
882,1584566519999,0.0,0.005632567685097456,0.13837525248527527,ams01-tvpp1-sc03-cloudcenter-02
883,1584566819999,0.0,0.007374107837677002,0.1311098039150238,ams01-tvpp1-sc03-cloudcenter-02
884,1584567119999,0.0,0.002198765054345131,0.08327829092741013,ams01-tvpp1-sc03-cloudcenter-02
885,1584567419999,0.0,0.00534784235060215,0.12441244721412659,ams01-tvpp1-sc03-cloudcenter-02
886,1584567719999,0.026309378445148468,0.0060704112984240055,0.1511366218328476,ams01-tvpp1-sc03-cloudcenter-02
887,1584568019999,0.01109582744538784,0.004753415938466787,0.08553346246480942,ams01-tvpp1-sc03-cloudcenter-02
888,1584568319999,0.0,0.004164956510066986,0.1446857452392578,ams01-tvpp1-sc03-cloudcenter-02
889,1584568619999,0.0,0.0077980211935937405,0.18940208852291107,ams01-tvpp1-sc03-cloudcenter-02
890,1584568919999,0.0,0.005621194373816252,0.03876562416553497,ams01-tvpp1-sc03-cloudcenter-02
891,1584569219999,0.0,0.004370067268610001,0.21119250357151031,ams01-tvpp1-sc03-cloudcenter-02
892,1584569519999,0.0,0.00583330262452364,0.24791322648525238,ams01-tvpp1-sc03-cloudcenter-02
893,1584569819999,0.010798750445246696,0.00679383659735322,0.16597260534763336,ams01-tvpp1-sc03-cloudcenter-02
894,1584570119999,0.0,0.0024568403605371714,0.18104924261569977,ams01-tvpp1-sc03-cloudcenter-02
895,1584570419999,0.0,0.0070874253287911415,0.2219310849905014,ams01-tvpp1-sc03-cloudcenter-02
896,1584570719999,0.0,0.007456653751432896,0.007064308039844036,ams01-tvpp1-sc03-cloudcenter-02
897,1584571019999,0.0,0.001605737372301519,0.14581644535064697,ams01-tvpp1-sc03-cloudcenter-02
898,1584571319999,0.0,0.012284846976399422,0.14649361371994019,ams01-tvpp1-sc03-cloudcenter-02
899,1584571619999,0.022100456058979034,0.014275324530899525,0.02939704991877079,ams01-tvpp1-sc03-cloudcenter-02
900,1584572219999,0.0,0.006642837077379227,0.13596658408641815,ams01-tvpp1-sc03-cloudcenter-02
901,1584572819999,0.0,0.010968368500471115,0.17007744312286377,ams01-tvpp1-sc03-cloudcenter-02
902,1584573419999,0.012868892401456833,0.0104801245033741,0.060904618352651596,ams01-tvpp1-sc03-cloudcenter-02
903,1584574619999,0.0,0.00029277923749759793,0.10769924521446228,ams01-tvpp1-sc03-cloudcenter-02
904,1584574919999,0.0,0.007314689457416534,0.10774046927690506,ams01-tvpp1-sc03-cloudcenter-02
905,1584575219999,0.020695503801107407,0.008095171302556992,0.10155924409627914,ams01-tvpp1-sc03-cloudcenter-02
906,1584575519999,0.0,0.0008612448000349104,0.08160468190908432,ams01-tvpp1-sc03-cloudcenter-02
907,1584575819999,0.0,0.007267099339514971,0.15489517152309418,ams01-tvpp1-sc03-cloudcenter-02
908,1584576119999,0.0,0.004344887565821409,0.19702565670013428,ams01-tvpp1-sc03-cloudcenter-02
909,1584576419999,0.0,0.002626718021929264,0.07526413351297379,ams01-tvpp1-sc03-cloudcenter-02
910,1584576719999,0.0,0.005295630544424057,0.23132966458797455,ams01-tvpp1-sc03-cloudcenter-02
911,1584577019999,0.012096407823264599,0.006403127685189247,0.19839486479759216,ams01-tvpp1-sc03-cloudcenter-02
912,1584577319999,0.0,0.005050467327237129,0.06067237630486488,ams01-tvpp1-sc03-cloudcenter-02
913,1584577619999,0.0,0.003979739733040333,0.15981626510620117,ams01-tvpp1-sc03-cloudcenter-02
914,1584577919999,0.0,0.008338689804077148,0.25165414810180664,ams01-tvpp1-sc03-cloudcenter-02
915,1584578219999,0.0,0.00877327285706997,0.15510308742523193,ams01-tvpp1-sc03-cloudcenter-02
916,1584578519999,0.0,0.003164111403748393,0.14440976083278656,ams01-tvpp1-sc03-cloudcenter-02
917,1584578819999,0.02177237905561924,0.013612635433673859,0.20716144144535065,ams01-tvpp1-sc03-cloudcenter-02
918,1584579119999,0.0,0.01020364835858345,0.08202026039361954,ams01-tvpp1-sc03-cloudcenter-02
919,1584579419999,0.0,0.0021037922706454992,0.08445921540260315,ams01-tvpp1-sc03-cloudcenter-02
920,1584579719999,0.0,0.009553414769470692,0.20450736582279205,ams01-tvpp1-sc03-cloudcenter-02
921,1584580019999,0.0,0.010933075100183487,0.052946049720048904,ams01-tvpp1-sc03-cloudcenter-02
922,1584580319999,0.0,0.005217166617512703,0.11871055513620377,ams01-tvpp1-sc03-cloudcenter-02
923,1584580619999,0.011005002073943615,0.006782380864024162,0.2262239009141922,ams01-tvpp1-sc03-cloudcenter-02
924,1584580919999,0.0,0.012043946422636509,0.09671279042959213,ams01-tvpp1-sc03-cloudcenter-02
925,1584581219999,0.0,0.0034405647311359644,0.16568173468112946,ams01-tvpp1-sc03-cloudcenter-02
926,1584581519999,0.0,0.00329494196921587,0.20243500173091888,ams01-tvpp1-sc03-cloudcenter-02
927,1584581819999,0.0,0.011236215941607952,0.1616341769695282,ams01-tvpp1-sc03-cloudcenter-02
928,1584582119999,0.0,0.002145404927432537,0.05941065400838852,ams01-tvpp1-sc03-cloudcenter-02
929,1584582419999,0.0,0.006416146643459797,0.13693207502365112,ams01-tvpp1-sc03-cloudcenter-02
930,1584582719999,0.0,0.011975972913205624,0.14819271862506866,ams01-tvpp1-sc03-cloudcenter-02
931,1584583019999,0.0,0.002927623223513365,0.04392145574092865,ams01-tvpp1-sc03-cloudcenter-02
932,1584583319999,0.0,0.008632124401628971,0.17091888189315796,ams01-tvpp1-sc03-cloudcenter-02
933,1584583619999,0.0,0.011172641068696976,0.18881753087043762,ams01-tvpp1-sc03-cloudcenter-02
934,1584583919999,0.0,0.007131170481443405,0.040263060480356216,ams01-tvpp1-sc03-cloudcenter-02
935,1584584219999,0.021453900262713432,0.0025804624892771244,0.24433329701423645,ams01-tvpp1-sc03-cloudcenter-02
936,1584584819999,0.0,0.006046250928193331,0.114432692527771,ams01-tvpp1-sc03-cloudcenter-02
937,1584586619999,0.0,0.007661806885153055,0.045763660222291946,ams01-tvpp1-sc03-cloudcenter-02
938,1584586919999,0.0,0.0013466145610436797,0.16480959951877594,ams01-tvpp1-sc03-cloudcenter-02
939,1584589019999,0.0,0.00966487918049097,0.11965642124414444,ams01-tvpp1-sc03-cloudcenter-02
940,1584591119999,0.0,0.008872984908521175,0.1468585729598999,ams01-tvpp1-sc03-cloudcenter-02
941,1584598919999,0.0,0.0008097417885437608,0.06611347198486328,ams01-tvpp1-sc03-cloudcenter-02
942,1584599819999,0.0,0.013784573413431644,0.07250834256410599,ams01-tvpp1-sc03-cloudcenter-02
943,1584600119999,0.0,0.003843138227239251,0.14924484491348267,ams01-tvpp1-sc03-cloudcenter-02
944,1584600719999,0.0,0.0008903925772756338,0.006824493408203125,ams01-tvpp1-sc03-cloudcenter-02
945,1584601619999,0.0,0.009662835858762264,0.015697674825787544,ams01-tvpp1-sc03-cloudcenter-02
946,1584602819999,0.0,0.005635512992739677,0.19356800615787506,ams01-tvpp1-sc03-cloudcenter-02
947,1584603419999,0.0,0.007384507916867733,0.0686555877327919,ams01-tvpp1-sc03-cloudcenter-02
948,1584607019999,0.0,0.002980052260681987,0.29401400685310364,ams01-tvpp1-sc03-cloudcenter-02
949,1584607319999,0.0,0.0023272638209164143,0.15550200641155243,ams01-tvpp1-sc03-cloudcenter-02
950,1584607619999,0.011194652877748013,0.008427751250565052,0.2638334333896637,ams01-tvpp1-sc03-cloudcenter-02
951,1584608219999,0.0,0.00027821288676932454,0.21146245300769806,ams01-tvpp1-sc03-cloudcenter-02
952,1584609719999,0.0,0.009713370352983475,0.5453879237174988,ams01-tvpp1-sc03-cloudcenter-02
953,1584610019999,0.0,0.0021493560634553432,0.27452147006988525,ams01-tvpp1-sc03-cloudcenter-02
954,1584611219999,0.0309468824416399,0.016773374751210213,0.504879355430603,ams01-tvpp1-sc03-cloudcenter-02
955,1584611819999,0.0,0.006937840487807989,0.3897250294685364,ams01-tvpp1-sc03-cloudcenter-02
956,1584612419999,0.0,0.014843307435512543,3.100895881652832,ams01-tvpp1-sc03-cloudcenter-02
957,1584612719999,0.028181418776512146,0.007037097588181496,0.7182406783103943,ams01-tvpp1-sc03-cloudcenter-02
958,1584613019999,0.01088618952780962,0.028793616220355034,0.6060223579406738,ams01-tvpp1-sc03-cloudcenter-02
959,1584613319999,0.0,0.00938248448073864,0.6045628786087036,ams01-tvpp1-sc03-cloudcenter-02
960,1584613619999,0.0,0.026965225115418434,0.29990658164024353,ams01-tvpp1-sc03-cloudcenter-02
961,1584613919999,0.0,0.012200354598462582,0.600407063961029,ams01-tvpp1-sc03-cloudcenter-02
962,1584614219999,0.0,0.1587132066488266,0.854390561580658,ams01-tvpp1-sc03-cloudcenter-02
963,1584614519999,0.0,0.0339989960193634,0.429410845041275,ams01-tvpp1-sc03-cloudcenter-02
964,1584614819999,0.010987195186316967,0.027151217684149742,0.3339135944843292,ams01-tvpp1-sc03-cloudcenter-02
965,1584615119999,0.0,0.029160737991333008,0.3036784529685974,ams01-tvpp1-sc03-cloudcenter-02
966,1584615419999,0.0,0.015983374789357185,0.2928585708141327,ams01-tvpp1-sc03-cloudcenter-02
967,1584615719999,0.0,0.02799970470368862,0.38097190856933594,ams01-tvpp1-sc03-cloudcenter-02
968,1584616019999,0.0,0.045940835028886795,0.3735228478908539,ams01-tvpp1-sc03-cloudcenter-02
969,1584616319999,0.0,0.022121667861938477,0.25801488757133484,ams01-tvpp1-sc03-cloudcenter-02
970,1584616619999,0.020447824150323868,0.012424022890627384,0.15297336876392365,ams01-tvpp1-sc03-cloudcenter-02
971,1584616919999,0.0,0.0147567642852664,0.23603954911231995,ams01-tvpp1-sc03-cloudcenter-02
972,1584617219999,0.0,0.012826099991798401,0.14204446971416473,ams01-tvpp1-sc03-cloudcenter-02
973,1584617519999,0.0,0.013756204396486282,0.18287621438503265,ams01-tvpp1-sc03-cloudcenter-02
974,1584617819999,0.0,0.020281346514821053,0.23968549072742462,ams01-tvpp1-sc03-cloudcenter-02
975,1584618119999,0.0,0.012541846372187138,0.1172790378332138,ams01-tvpp1-sc03-cloudcenter-02
976,1584618419999,0.010198061354458332,0.004961556289345026,0.06394176930189133,ams01-tvpp1-sc03-cloudcenter-02
977,1584618719999,0.0,0.01162154134362936,0.1991884559392929,ams01-tvpp1-sc03-cloudcenter-02
978,1584619019999,0.0,0.006295940838754177,0.13907454907894135,ams01-tvpp1-sc03-cloudcenter-02
979,1584619319999,0.0,0.007346710190176964,0.1987534463405609,ams01-tvpp1-sc03-cloudcenter-02
980,1584619619999,0.0,0.012562921270728111,0.27069753408432007,ams01-tvpp1-sc03-cloudcenter-02
981,1584619919999,0.0,0.005227458663284779,0.1336953490972519,ams01-tvpp1-sc03-cloudcenter-02
982,1584620219999,0.010098416358232498,0.002773241139948368,0.1436127871274948,ams01-tvpp1-sc03-cloudcenter-02
983,1584620519999,0.0,0.01129277516156435,0.12930861115455627,ams01-tvpp1-sc03-cloudcenter-02
984,1584620819999,0.0,0.007226001936942339,0.21618953347206116,ams01-tvpp1-sc03-cloudcenter-02
985,1584621119999,0.012824011035263538,0.007970080710947514,0.18844130635261536,ams01-tvpp1-sc03-cloudcenter-02
986,1584621419999,0.0,0.014482438564300537,0.1850442886352539,ams01-tvpp1-sc03-cloudcenter-02
987,1584621719999,0.0,0.004829150624573231,0.12319266051054001,ams01-tvpp1-sc03-cloudcenter-02
988,1584622019999,0.01098810974508524,0.005981663707643747,0.17525243759155273,ams01-tvpp1-sc03-cloudcenter-02
989,1584622319999,0.0,0.005634043365716934,0.09543932974338531,ams01-tvpp1-sc03-cloudcenter-02
990,1584622619999,0.0,0.008803141303360462,0.20880509912967682,ams01-tvpp1-sc03-cloudcenter-02
991,1584622919999,0.0,0.006815272383391857,0.37186452746391296,ams01-tvpp1-sc03-cloudcenter-02
992,1584623219999,0.0,0.007006971165537834,0.6679995059967041,ams01-tvpp1-sc03-cloudcenter-02
993,1584623519999,0.0,0.00573735823854804,0.26405730843544006,ams01-tvpp1-sc03-cloudcenter-02
994,1584623819999,0.02048698626458645,0.009088138118386269,0.19502191245555878,ams01-tvpp1-sc03-cloudcenter-02
995,1584624119999,0.0,0.0037970207631587982,0.24049222469329834,ams01-tvpp1-sc03-cloudcenter-02
996,1584624419999,0.0,0.01149318553507328,0.31202176213264465,ams01-tvpp1-sc03-cloudcenter-02
997,1584624719999,0.0,0.019499005749821663,0.30220475792884827,ams01-tvpp1-sc03-cloudcenter-02
998,1584625019999,0.0,0.026473404839634895,0.18701153993606567,ams01-tvpp1-sc03-cloudcenter-02
999,1584625319999,0.0,0.014121171087026596,0.20070849359035492,ams01-tvpp1-sc03-cloudcenter-02
1000,1584625619999,0.021464301273226738,0.009802566841244698,0.2537226974964142,ams01-tvpp1-sc03-cloudcenter-02
1001,1584625919999,0.0,0.00926533155143261,0.13237512111663818,ams01-tvpp1-sc03-cloudcenter-02
1002,1584626219999,0.0,0.011009826324880123,0.24286945164203644,ams01-tvpp1-sc03-cloudcenter-02
1003,1584626519999,0.0,0.015035143122076988,0.5302884578704834,ams01-tvpp1-sc03-cloudcenter-02
1004,1584626819999,0.0,0.006443114019930363,1.1994516849517822,ams01-tvpp1-sc03-cloudcenter-02
1005,1584627119999,0.0,0.009248508140444756,0.542252779006958,ams01-tvpp1-sc03-cloudcenter-02
1006,1584627419999,0.022006472572684288,0.014877159148454666,0.5692964792251587,ams01-tvpp1-sc03-cloudcenter-02
1007,1584627719999,0.0,0.00443687429651618,0.4426911473274231,ams01-tvpp1-sc03-cloudcenter-02
1008,1584628019999,0.0,0.012714778073132038,0.3240155279636383,ams01-tvpp1-sc03-cloudcenter-02
1009,1584628319999,0.01578483171761036,0.025370832532644272,0.4660823941230774,ams01-tvpp1-sc03-cloudcenter-02
1010,1584628619999,0.015909090638160706,0.0562731996178627,0.5002813339233398,ams01-tvpp1-sc03-cloudcenter-02
1011,1584629519999,0.0,0.026896748691797256,0.24968376755714417,ams01-tvpp1-sc03-cloudcenter-02
1012,1584630419999,0.0,0.027323110029101372,0.1804705560207367,ams01-tvpp1-sc03-cloudcenter-02
1013,1584630719999,0.0,0.02511022984981537,0.1611555814743042,ams01-tvpp1-sc03-cloudcenter-02
1014,1584631019999,0.010709504596889019,0.015282364562153816,0.2611185908317566,ams01-tvpp1-sc03-cloudcenter-02
1015,1584631319999,0.0,0.022851547226309776,0.15750180184841156,ams01-tvpp1-sc03-cloudcenter-02
1016,1584631619999,0.0,0.023564407601952553,0.13419057428836823,ams01-tvpp1-sc03-cloudcenter-02
1017,1584632219999,0.0,0.012893474660813808,0.19458100199699402,ams01-tvpp1-sc03-cloudcenter-02
1018,1584632519999,0.0,0.009203343652188778,0.06485724449157715,ams01-tvpp1-sc03-cloudcenter-02
1019,1584632819999,0.010230178944766521,0.005482521839439869,0.123577781021595,ams01-tvpp1-sc03-cloudcenter-02
1020,1584633119999,0.0,0.015923429280519485,0.13044323027133942,ams01-tvpp1-sc03-cloudcenter-02
1021,1584633419999,0.0,0.007008844055235386,0.05440271645784378,ams01-tvpp1-sc03-cloudcenter-02
1022,1584633719999,0.01802501082420349,0.004882989916950464,0.17840613424777985,ams01-tvpp1-sc03-cloudcenter-02
1023,1584634019999,0.0,0.00916062667965889,0.1993952840566635,ams01-tvpp1-sc03-cloudcenter-02
1024,1584634319999,0.0,0.001809221226722002,0.15419277548789978,ams01-tvpp1-sc03-cloudcenter-02
1025,1584634619999,0.01909814402461052,0.005440309178084135,0.14708581566810608,ams01-tvpp1-sc03-cloudcenter-02
1026,1584634919999,0.0,0.0073822117410600185,0.07840452343225479,ams01-tvpp1-sc03-cloudcenter-02
1027,1584635219999,0.0,0.0014793828595429659,0.14281225204467773,ams01-tvpp1-sc03-cloudcenter-02
1028,1584635519999,0.0,0.010076688602566719,0.17106054723262787,ams01-tvpp1-sc03-cloudcenter-02
1029,1584635819999,0.0,0.008929474279284477,0.142686128616333,ams01-tvpp1-sc03-cloudcenter-02
1030,1584636119999,0.0,0.0046429140493273735,0.12828442454338074,ams01-tvpp1-sc03-cloudcenter-02
1031,1584636419999,0.010723860934376717,0.0047859326004981995,0.11448627710342407,ams01-tvpp1-sc03-cloudcenter-02
1032,1584636719999,0.0,0.0029397597536444664,0.10010182857513428,ams01-tvpp1-sc03-cloudcenter-02
1033,1584637019999,0.0,0.005408633034676313,0.14550937712192535,ams01-tvpp1-sc03-cloudcenter-02
1034,1584637319999,0.0,0.006227326113730669,0.11867182701826096,ams01-tvpp1-sc03-cloudcenter-02
1035,1584637619999,0.0,0.006372763309627771,0.14060573279857635,ams01-tvpp1-sc03-cloudcenter-02
1036,1584637919999,0.0,0.006460246630012989,0.20951764285564423,ams01-tvpp1-sc03-cloudcenter-02
1037,1584638219999,0.03528960421681404,0.004482611082494259,0.1047869622707367,ams01-tvpp1-sc03-cloudcenter-02
1038,1584638519999,0.0,0.005325742997229099,0.11243480443954468,ams01-tvpp1-sc03-cloudcenter-02
1039,1584638819999,0.0,0.007634974084794521,0.14718975126743317,ams01-tvpp1-sc03-cloudcenter-02
1040,1584639119999,0.0,0.0037575485184788704,0.055846747010946274,ams01-tvpp1-sc03-cloudcenter-02
1041,1584639419999,0.0,0.006209723651409149,0.17056240141391754,ams01-tvpp1-sc03-cloudcenter-02
1042,1584639719999,0.0,0.026589857414364815,0.12886841595172882,ams01-tvpp1-sc03-cloudcenter-02
1043,1584640619999,0.0,0.0030610673129558563,0.12989667057991028,ams01-tvpp1-sc03-cloudcenter-02
1044,1584640919999,0.016540594398975372,0.005260964389890432,0.07243064045906067,ams01-tvpp1-sc03-cloudcenter-02
1045,1584641219999,0.016809117048978806,0.00650705024600029,0.16611839830875397,ams01-tvpp1-sc03-cloudcenter-02
1046,1584641519999,0.0,0.0020662646275013685,0.14950546622276306,ams01-tvpp1-sc03-cloudcenter-02
1047,1584641819999,0.022040072828531265,0.006856592372059822,0.11106660962104797,ams01-tvpp1-sc03-cloudcenter-02
1048,1584642119999,0.0,0.007851837202906609,0.11397606879472733,ams01-tvpp1-sc03-cloudcenter-02
1049,1584642419999,0.0,0.007263428531587124,0.08492989838123322,ams01-tvpp1-sc03-cloudcenter-02
1050,1584642719999,0.0,0.0026499636005610228,0.1620894968509674,ams01-tvpp1-sc03-cloudcenter-02
1051,1584643019999,0.0,0.007556597236543894,0.06655726581811905,ams01-tvpp1-sc03-cloudcenter-02
1052,1584643319999,0.0,0.007780331652611494,0.18663379549980164,ams01-tvpp1-sc03-cloudcenter-02
1053,1584643619999,0.0003444055328145623,0.00482800742611289,0.14251601696014404,ams01-tvpp1-sc03-cloudcenter-02
1054,1584643919999,0.0,0.00578217301517725,0.0,ams01-tvpp1-sc03-cloudcenter-02
1055,1584644219999,0.0,0.004187550861388445,0.1658351570367813,ams01-tvpp1-sc03-cloudcenter-02
1056,1584644519999,0.0,0.008182624354958534,0.1072913408279419,ams01-tvpp1-sc03-cloudcenter-02
1057,1584644819999,0.0,0.0015887703048065305,0.02464723400771618,ams01-tvpp1-sc03-cloudcenter-02
